,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,lat,long
20537,344000.0,4,2.5,2400,4848,2.0,0.0,0.0,3,8,98038,47.3626,-122.04
20538,416286.0,3,2.5,1408,989,3.0,0.0,0.0,3,8,98115,47.6856,-122.315
20539,379500.0,4,2.5,2560,5102,2.0,0.0,0.0,3,8,98092,47.3404,-122.181
20541,258800.0,2,1.75,1290,1624,2.0,0.0,0.0,3,8,98106,47.5171,-122.34700000000001
20542,620000.0,4,2.5,2730,9260,2.0,0.0,0.0,3,8,98133,47.7222,-122.331
20543,295000.0,2,2.5,1630,1368,2.0,0.0,0.0,3,7,98106,47.5489,-122.363
20544,908990.0,4,2.75,3530,6844,2.0,0.0,0.0,3,10,98075,47.5975,-121.985
20545,485230.0,4,2.5,2714,12558,2.0,0.0,0.0,3,9,98031,47.3522,-122.20100000000001
20546,475000.0,3,2.25,1630,2520,2.0,0.0,0.0,3,7,98029,47.5493,-121.99799999999999
20547,1240000.0,5,3.25,5790,13726,2.0,0.0,3.0,3,10,98006,47.5388,-122.11399999999999
20548,635000.0,3,3.0,2230,1407,2.5,0.0,0.0,3,8,98027,47.5446,-122.01700000000001
20550,345000.0,3,3.5,1320,1161,3.0,0.0,0.0,3,8,98125,47.7162,-122.294
20552,490000.0,3,2.25,1280,1520,2.0,0.0,0.0,3,8,98107,47.6651,-122.368
20553,1300000.0,5,4.0,3870,5929,2.0,0.0,0.0,3,10,98052,47.6965,-122.134
20554,579000.0,2,2.5,1280,1051,2.0,0.0,0.0,3,8,98119,47.6273,-122.359
20555,552500.0,3,1.5,1300,1435,2.0,0.0,0.0,3,8,98122,47.6114,-122.31
20556,467000.0,4,2.75,2170,5024,2.0,0.0,0.0,3,8,98059,47.495,-122.145
20557,305000.0,4,2.25,1763,3717,2.0,0.0,0.0,3,8,98031,47.4213,-122.194
20559,429000.0,4,2.5,1840,4593,2.0,0.0,0.0,3,7,98053,47.6866,-122.01299999999999
20560,479950.0,3,2.0,1820,1358,3.0,0.0,0.0,3,9,98126,47.5433,-122.376
20561,825000.0,3,3.5,2670,3000,2.0,0.0,0.0,3,9,98117,47.6813,-122.37200000000001
20564,289000.0,2,1.5,1160,2158,2.0,0.0,0.0,3,7,98034,47.7178,-122.19
20565,265000.0,3,2.5,1400,3368,2.0,0.0,0.0,3,7,98146,47.5134,-122.34200000000001
20566,344000.0,3,2.5,1232,1130,3.0,0.0,0.0,3,7,98125,47.7185,-122.31700000000001
20567,749000.0,4,2.75,2700,6000,2.0,0.0,0.0,4,8,98116,47.58600000000001,-122.383
20568,492000.0,4,2.5,2550,6382,2.0,0.0,0.0,3,7,98065,47.5202,-121.87
20569,552500.0,4,2.5,3260,6902,2.0,0.0,0.0,3,8,98059,47.4829,-122.156
20570,653500.0,2,2.5,1680,1240,2.0,0.0,0.0,3,8,98102,47.6372,-122.324
20571,855000.0,4,3.25,2630,2550,2.0,0.0,0.0,3,10,98117,47.6775,-122.385
20572,333000.0,3,1.5,1260,5758,2.0,0.0,0.0,3,7,98006,47.5524,-122.139
20574,445000.0,4,3.25,3450,5000,2.0,0.0,0.0,3,8,98178,47.4925,-122.273
20575,273500.0,3,2.5,1550,3402,2.0,0.0,0.0,3,7,98002,47.3523,-122.212
20576,969990.0,4,2.5,4150,8436,2.0,0.0,0.0,3,10,98075,47.5802,-122.039
20577,1200000.0,5,3.5,3900,4400,2.0,0.0,0.0,3,9,98107,47.6607,-122.36200000000001
20578,430000.0,3,3.25,1550,1444,3.0,0.0,0.0,3,8,98115,47.6767,-122.291
20579,392000.0,4,2.5,2130,4000,2.0,0.0,0.0,3,8,98146,47.5108,-122.36200000000001
20580,795000.0,4,2.5,2890,7798,2.0,0.0,0.0,3,9,98006,47.5456,-122.12899999999999
20581,457000.0,3,2.5,1220,1330,2.0,0.0,0.0,3,8,98117,47.6904,-122.37
20582,453000.0,4,2.5,2502,8306,2.0,0.0,0.0,3,9,98001,47.2953,-122.265
20583,376000.0,3,2.0,1340,1384,3.0,0.0,0.0,3,8,98103,47.6973,-122.35
20584,469995.0,4,2.5,2350,3800,2.0,0.0,0.0,3,8,98059,47.4783,-122.12299999999999
20586,555000.0,4,2.5,3310,6500,2.0,0.0,0.0,3,8,98065,47.515,-121.87
20587,445000.0,3,2.0,1620,5101,1.0,0.0,0.0,3,7,98118,47.5448,-122.288
20588,256950.0,2,2.0,1070,635,2.0,0.0,0.0,3,9,98106,47.5212,-122.35700000000001
20589,297000.0,4,2.5,2230,4952,2.0,0.0,0.0,3,8,98002,47.3363,-122.211
20590,320000.0,4,2.5,1970,4558,2.0,0.0,0.0,3,8,98038,47.3627,-122.04
20591,805000.0,5,4.5,4600,7810,2.0,0.0,0.0,3,9,98065,47.5381,-121.86
20592,799990.0,4,2.75,3110,6050,2.0,0.0,0.0,3,9,98052,47.705,-122.126
20593,680000.0,4,2.5,3490,3677,2.0,0.0,0.0,3,9,98072,47.773999999999994,-122.162
20594,395000.0,3,2.5,1600,1936,2.0,0.0,0.0,3,7,98108,47.5629,-122.29700000000001
20595,732000.0,3,2.5,1960,3060,2.0,0.0,0.0,3,8,98117,47.6764,-122.389
20597,220000.0,2,2.5,1000,1092,2.0,0.0,0.0,3,7,98118,47.5419,-122.271
20598,308625.0,2,2.0,1500,1408,3.0,0.0,0.0,3,7,98133,47.7293,-122.34299999999999
20599,375000.0,3,2.5,2424,5931,2.0,0.0,0.0,3,9,98042,47.3515,-122.134
20600,300000.0,4,2.5,2303,3826,2.0,0.0,0.0,3,8,98092,47.3258,-122.165
20601,284000.0,3,2.5,1880,6008,2.0,0.0,0.0,3,7,98042,47.3366,-122.052
20602,610000.0,2,2.0,1210,740,2.0,0.0,0.0,3,8,98112,47.6206,-122.3
20603,955000.0,4,3.25,3720,6765,2.0,0.0,0.0,3,9,98053,47.688,-122.01799999999999
20604,982000.0,4,2.75,3610,8580,2.0,0.0,0.0,3,9,98033,47.6706,-122.17299999999999
20605,359000.0,3,1.5,1360,885,3.0,0.0,0.0,3,8,98103,47.6961,-122.34899999999999
20606,779380.0,5,2.5,2590,7084,2.0,0.0,0.0,3,8,98052,47.7053,-122.113
20607,1510000.0,5,3.25,4390,11250,2.0,0.0,0.0,3,10,98040,47.5785,-122.225
20609,1060000.0,4,3.75,3880,9979,2.5,0.0,0.0,3,10,98029,47.5408,-121.992
20610,389500.0,3,2.5,1350,874,3.0,0.0,0.0,3,8,98136,47.549,-122.387
20611,359800.0,5,2.5,2170,2752,2.0,0.0,0.0,3,8,98106,47.5165,-122.346
20612,399950.0,3,3.0,1296,1051,3.0,0.0,0.0,3,8,98125,47.7175,-122.28399999999999
20613,320000.0,3,3.25,1530,1602,2.0,0.0,0.0,3,8,98106,47.5555,-122.36200000000001
20614,255900.0,3,2.5,1489,3266,2.0,0.0,0.0,3,7,98002,47.3452,-122.21700000000001
20615,380000.0,4,2.5,2130,4467,2.0,0.0,0.0,3,8,98146,47.5108,-122.363
20616,580000.0,3,2.75,1430,1521,2.0,0.0,0.0,3,9,98119,47.6353,-122.37100000000001
20617,545000.0,5,3.75,2380,7268,1.0,0.0,0.0,3,8,98106,47.5571,-122.35700000000001
20618,451300.0,3,2.5,1420,814,2.0,0.0,0.0,3,8,98136,47.5429,-122.387
20619,852880.0,4,3.25,3450,6184,2.0,0.0,0.0,3,9,98074,47.6072,-122.054
20620,305000.0,4,2.5,1914,3150,2.0,0.0,0.0,3,8,98055,47.43,-122.18799999999999
20622,261000.0,3,2.25,1584,2800,2.0,0.0,0.0,3,7,98002,47.3451,-122.214
20623,560000.0,4,2.5,2630,5710,2.0,0.0,0.0,3,8,98065,47.5342,-121.876
20624,795000.0,4,3.25,3520,5250,2.0,0.0,0.0,3,9,98053,47.6869,-122.01899999999999
20625,384950.0,4,2.5,2380,4913,2.0,0.0,0.0,3,8,98038,47.3607,-122.038
20626,500000.0,3,1.75,1410,1197,3.0,0.0,0.0,3,8,98103,47.6558,-122.348
20627,640000.0,4,3.5,3220,5741,2.0,0.0,0.0,3,9,98065,47.5169,-121.88600000000001
20629,799000.0,3,2.0,2550,4794,2.0,0.0,0.0,3,9,98115,47.6955,-122.29
20632,524225.0,4,2.5,3056,11385,2.0,0.0,0.0,3,9,98001,47.2905,-122.264
20633,424950.0,2,1.5,1000,1188,3.0,0.0,0.0,3,8,98115,47.6823,-122.32700000000001
20634,560000.0,3,3.25,1530,1786,2.0,0.0,0.0,3,8,98117,47.6783,-122.366
20635,715000.0,5,3.0,3490,6091,2.0,0.0,0.0,3,9,98011,47.7744,-122.225
20636,300000.0,5,2.5,2760,6000,2.0,0.0,0.0,3,8,98108,47.5289,-122.321
20638,327000.0,3,3.0,1370,1001,3.0,0.0,0.0,3,8,98133,47.7302,-122.355
20639,859950.0,6,4.0,3180,6551,2.0,0.0,0.0,3,9,98074,47.6236,-122.023
20640,560000.0,4,3.0,2720,7570,2.0,0.0,0.0,3,9,98133,47.7113,-122.34899999999999
20641,379900.0,3,2.5,1800,2792,2.0,0.0,0.0,3,8,98126,47.5442,-122.37100000000001
20642,625000.0,3,2.5,3220,6409,2.0,0.0,0.0,3,9,98059,47.4815,-122.12700000000001
20643,398096.0,3,2.5,2370,5321,2.0,0.0,0.0,3,8,98038,47.37,-122.01899999999999
20644,315000.0,3,2.5,1410,1325,2.0,0.0,0.0,3,7,98106,47.5582,-122.363
20645,939000.0,4,3.5,3640,6049,2.0,0.0,0.0,3,9,98052,47.7049,-122.125
20646,674000.0,3,2.5,1920,3624,2.0,0.0,0.0,3,9,98052,47.6647,-122.087
20647,306000.0,4,2.5,2267,3577,2.0,0.0,0.0,3,7,98092,47.3384,-122.18
20648,2320000.0,5,4.75,5780,17004,2.0,0.0,0.0,3,11,98040,47.5802,-122.212
20649,394950.0,2,1.0,1131,1304,3.0,0.0,0.0,3,7,98115,47.6912,-122.31299999999999
20650,914154.0,3,3.5,2940,6431,2.0,0.0,0.0,3,10,98075,47.5818,-122.04700000000001
20651,496000.0,3,2.5,2180,4533,2.0,0.0,0.0,3,7,98011,47.754,-122.215
20653,449990.0,4,2.5,2680,5539,2.0,0.0,0.0,3,8,98045,47.4759,-121.734
20656,349950.0,4,3.5,2796,3520,2.5,0.0,0.0,3,8,98001,47.3427,-122.27799999999999
20658,1050000.0,4,3.5,4210,6481,2.0,0.0,3.0,3,9,98075,47.5765,-122.072
20659,680000.0,4,2.75,2330,3920,2.0,0.0,0.0,3,9,98029,47.5525,-121.99
20660,828950.0,4,3.5,3930,5680,2.0,0.0,1.0,3,9,98027,47.5528,-122.07600000000001
20661,274950.0,3,2.5,1608,4000,2.0,0.0,0.0,3,8,98092,47.2582,-122.198
20662,293000.0,2,2.25,1610,1968,2.0,0.0,0.0,4,7,98056,47.5184,-122.196
20663,795000.0,4,3.5,3200,3250,2.0,0.0,0.0,3,9,98029,47.5515,-122.0
20664,282900.0,4,2.5,1710,3500,2.0,0.0,0.0,3,7,98002,47.3448,-122.21700000000001
20665,909950.0,5,3.75,3050,8972,2.0,0.0,0.0,3,9,98033,47.6819,-122.17200000000001
20666,922755.0,4,3.5,3560,4951,2.0,0.0,0.0,3,9,98074,47.6178,-122.055
20667,424000.0,4,2.5,2650,8685,2.0,0.0,0.0,3,9,98001,47.343999999999994,-122.26899999999999
20668,630000.0,3,2.5,3490,12410,2.0,0.0,0.0,3,8,98059,47.4714,-122.071
20669,810000.0,4,3.25,4140,46173,2.0,0.0,0.0,3,9,98011,47.7647,-122.213
20670,256703.0,3,2.0,1670,4441,1.0,0.0,0.0,3,7,98022,47.1948,-121.975
20672,485000.0,2,2.0,1510,3961,1.0,0.0,0.0,3,8,98053,47.708999999999996,-122.01799999999999
20673,275000.0,3,2.25,1450,4040,2.0,0.0,0.0,3,7,98038,47.3665,-122.022
20674,370000.0,4,2.5,1812,5026,2.0,0.0,0.0,3,8,98055,47.4513,-122.20200000000001
20675,499950.0,2,2.25,1060,1208,2.0,0.0,0.0,3,8,98102,47.6371,-122.32700000000001
20676,502000.0,3,2.5,1600,3073,3.0,0.0,0.0,3,8,98144,47.5934,-122.29799999999999
20678,575000.0,4,2.25,2070,1230,3.0,0.0,0.0,3,9,98116,47.5775,-122.41
20679,500000.0,4,2.5,3630,7482,2.0,0.0,0.0,3,10,98188,47.4565,-122.287
20680,554000.0,3,2.5,2140,4126,2.0,0.0,0.0,3,8,98027,47.5368,-122.073
20681,360000.0,4,1.75,2010,12188,1.0,0.0,0.0,4,7,98059,47.5013,-122.147
20682,619990.0,4,2.75,2630,4501,2.0,0.0,0.0,3,8,98028,47.7748,-122.244
20683,317500.0,4,2.5,2233,6025,2.0,0.0,0.0,3,7,98001,47.2599,-122.256
20684,564950.0,4,2.75,2990,4521,2.0,0.0,0.0,3,7,98028,47.7401,-122.226
20685,545000.0,2,1.25,1240,2150,2.0,0.0,0.0,3,8,98117,47.6884,-122.374
20686,333700.0,3,2.5,2230,5050,2.0,0.0,0.0,3,7,98042,47.3359,-122.055
20687,1480000.0,3,3.25,3700,2264,2.0,0.0,0.0,3,11,98033,47.6653,-122.205
20688,530000.0,4,3.0,2290,5105,2.0,0.0,0.0,3,8,98028,47.7727,-122.23700000000001
20689,396000.0,2,1.5,950,865,3.0,0.0,0.0,3,8,98107,47.6714,-122.382
20690,305000.0,2,1.75,1120,758,2.0,0.0,0.0,3,7,98027,47.5325,-122.072
20691,380000.0,5,3.5,2420,4670,2.0,0.0,0.0,3,7,98118,47.5241,-122.285
20692,305000.0,4,2.5,1714,3250,2.0,0.0,0.0,3,8,98055,47.428999999999995,-122.189
20693,440000.0,4,2.5,2230,5650,2.0,0.0,0.0,3,7,98056,47.5073,-122.16799999999999
20694,459000.0,4,3.0,2530,10000,2.0,0.0,0.0,3,7,98148,47.431000000000004,-122.335
20695,530000.0,3,3.5,1550,1233,2.0,0.0,0.0,3,8,98122,47.6034,-122.309
20696,600000.0,4,2.75,3110,11225,2.0,0.0,0.0,3,8,98059,47.4865,-122.14299999999999
20697,515000.0,3,3.0,2100,2409,2.0,0.0,0.0,3,8,98144,47.5973,-122.29799999999999
20699,540000.0,3,1.75,1630,1404,2.0,0.0,0.0,3,8,98107,47.6646,-122.367
20700,445000.0,3,2.5,2230,7934,2.0,0.0,0.0,3,7,98065,47.5439,-121.88
20701,285000.0,3,2.5,1320,955,3.0,0.0,0.0,3,7,98106,47.5202,-122.35700000000001
20702,480000.0,3,2.5,1590,1431,2.0,0.0,0.0,3,8,98144,47.5893,-122.309
20703,440000.0,5,3.25,2610,3642,2.0,0.0,0.0,3,8,98118,47.535,-122.28399999999999
20704,287450.0,3,2.5,1440,2500,2.0,0.0,0.0,3,7,98146,47.5123,-122.35799999999999
20705,507950.0,4,2.5,2630,6283,2.0,0.0,0.0,3,9,98059,47.5079,-122.15799999999999
20706,750000.0,3,3.5,3390,10078,2.0,0.0,0.0,3,10,98056,47.537,-122.185
20707,425000.0,3,1.5,1400,1022,3.0,0.0,0.0,3,8,98115,47.6989,-122.31700000000001
20708,420000.0,3,3.5,1900,2133,2.0,0.0,0.0,3,8,98126,47.5675,-122.369
20709,394950.0,3,2.5,1350,1250,3.0,0.0,0.0,3,8,98136,47.5491,-122.387
20711,513000.0,3,2.5,2150,161607,2.0,0.0,0.0,3,7,98038,47.4178,-121.93700000000001
20712,380000.0,4,2.5,2110,5306,2.0,0.0,0.0,3,8,98038,47.356,-122.057
20713,1130000.0,4,3.25,3810,8519,1.0,0.0,1.0,3,10,98033,47.699,-122.20700000000001
20714,540000.0,5,3.0,2870,4369,2.0,0.0,0.0,3,8,98011,47.7449,-122.19200000000001
20715,352499.0,2,2.25,1240,705,2.0,0.0,0.0,3,7,98027,47.5321,-122.073
20716,603000.0,4,3.5,3610,6345,2.0,0.0,0.0,3,9,98058,47.4283,-122.102
20717,685000.0,4,2.5,2310,5100,2.0,0.0,0.0,3,9,98177,47.7039,-122.36
20718,330675.0,4,3.0,1930,3031,1.0,0.0,0.0,3,7,98019,47.7457,-121.985
20719,275000.0,3,3.0,1390,1080,2.0,0.0,0.0,3,7,98118,47.5323,-122.281
20720,259950.0,3,2.5,1578,7340,2.0,0.0,0.0,3,7,98030,47.3771,-122.186
20721,441000.0,3,2.0,1720,15000,1.0,0.0,0.0,3,9,98014,47.6927,-121.92
20722,1140000.0,5,3.75,4700,11237,2.0,0.0,0.0,3,10,98033,47.6624,-122.197
20723,590000.0,3,3.5,1970,5079,2.0,0.0,0.0,3,8,98144,47.5816,-122.296
20724,497000.0,3,2.25,1460,1353,2.0,0.0,0.0,3,8,98116,47.5774,-122.412
20725,345500.0,3,2.5,1930,4000,2.0,0.0,0.0,3,8,98001,47.3518,-122.275
20726,562500.0,3,2.25,1300,907,2.0,0.0,0.0,3,8,98102,47.6371,-122.32700000000001
20727,355000.0,3,2.25,1445,1087,2.0,0.0,0.0,3,7,98027,47.5339,-122.06700000000001
20728,345000.0,2,2.25,860,696,2.0,0.0,0.0,3,9,98118,47.5663,-122.29
20729,478000.0,3,2.5,3040,4535,2.0,0.0,0.0,3,9,98056,47.51,-122.185
20730,391500.0,3,2.5,2424,6143,2.0,0.0,0.0,3,9,98030,47.3512,-122.135
20731,265000.0,2,1.5,1084,3427,2.0,0.0,0.0,3,7,98125,47.7117,-122.32600000000001
20733,286308.0,2,1.5,1220,1036,3.0,0.0,0.0,3,7,98133,47.7348,-122.34700000000001
20734,370000.0,2,2.25,1280,835,2.0,0.0,0.0,3,7,98118,47.5592,-122.28399999999999
20735,1080000.0,5,3.5,3740,5610,2.0,0.0,0.0,3,9,98117,47.6764,-122.39200000000001
20736,298900.0,3,2.5,1852,4000,2.0,0.0,0.0,3,7,98002,47.3451,-122.209
20737,775000.0,4,2.5,2580,5787,2.0,0.0,0.0,3,9,98029,47.5416,-121.994
20738,790000.0,4,3.5,3190,31450,2.0,0.0,0.0,3,9,98027,47.50100000000001,-121.902
20739,1050000.0,3,2.5,3400,5119,2.0,0.0,0.0,3,8,98115,47.6843,-122.305
20740,249000.0,2,1.5,1090,2686,2.0,0.0,0.0,3,7,98034,47.717,-122.19
20741,348000.0,3,2.0,2360,6145,1.0,0.0,0.0,3,8,98030,47.3564,-122.198
20742,358000.0,5,2.5,2460,5604,2.0,0.0,0.0,3,8,98038,47.3658,-122.037
20743,260000.0,5,2.5,2025,7760,2.0,0.0,0.0,3,7,98001,47.2671,-122.256
20744,765000.0,4,3.0,4410,5104,2.0,0.0,0.0,3,9,98065,47.5392,-121.861
20745,739000.0,3,2.5,2810,5400,2.0,0.0,0.0,3,9,98052,47.7065,-122.118
20746,890000.0,5,3.5,4490,6000,2.0,0.0,0.0,3,10,98027,47.5396,-122.073
20747,462000.0,4,2.5,3070,6432,2.0,0.0,0.0,3,9,98055,47.4487,-122.205
20748,380000.0,4,2.5,1984,32400,1.0,0.0,0.0,3,8,98198,47.36,-122.318
20749,770000.0,5,3.5,4750,8234,2.0,0.0,2.0,3,10,98198,47.3574,-122.318
20750,641000.0,4,3.25,2760,4104,2.0,0.0,0.0,3,8,98056,47.5286,-122.18700000000001
20751,2300000.0,4,4.0,4360,8175,2.5,1.0,4.0,3,10,98008,47.5724,-122.104
20752,369000.0,4,2.5,3060,27251,1.5,0.0,0.0,3,8,98022,47.1967,-121.96600000000001
20753,1110000.0,4,3.0,2770,2650,2.0,0.0,0.0,3,9,98109,47.6435,-122.354
20754,357000.0,5,2.5,2990,9240,2.0,0.0,0.0,3,8,98133,47.7384,-122.348
20755,650000.0,3,2.75,1540,1251,2.0,0.0,0.0,3,8,98102,47.6298,-122.321
20757,345000.0,3,2.5,1680,2229,2.0,0.0,0.0,3,7,98155,47.7484,-122.322
20758,479950.0,3,2.0,2260,7163,1.0,0.0,0.0,3,9,98058,47.4593,-122.13600000000001
20760,800000.0,4,2.5,2930,5000,2.0,0.0,0.0,3,9,98006,47.5424,-122.12
20761,253101.0,3,2.0,1239,6036,1.0,0.0,0.0,3,7,98030,47.3689,-122.175
20762,555000.0,3,3.5,2100,2479,2.0,0.0,0.0,3,9,98118,47.562,-122.292
20763,240000.0,4,1.0,1200,2171,1.5,0.0,0.0,3,7,98133,47.7076,-122.34200000000001
20764,380000.0,4,1.0,1200,2171,1.5,0.0,0.0,3,7,98133,47.7076,-122.34200000000001
20765,239000.0,2,1.5,680,772,2.0,0.0,0.0,3,7,98103,47.695,-122.34299999999999
20767,430000.0,4,2.5,2750,7200,2.0,0.0,0.0,3,8,98019,47.7327,-121.96600000000001
20768,660000.0,3,2.5,2450,4332,2.0,0.0,0.0,3,8,98053,47.6942,-122.016
20769,399963.0,4,2.5,2620,4050,2.0,0.0,0.0,3,8,98146,47.5017,-122.34
20771,483453.0,4,2.75,2790,5527,2.0,0.0,0.0,3,8,98045,47.4827,-121.773
20772,469950.0,3,2.0,1820,1357,3.0,0.0,0.0,3,9,98126,47.5432,-122.376
20773,504058.0,4,2.75,2910,7467,2.0,0.0,0.0,3,8,98045,47.4841,-121.772
20774,425996.0,4,2.5,2568,5000,2.0,0.0,0.0,3,9,98092,47.2596,-122.194
20775,760005.0,4,2.75,3090,5859,2.0,0.0,0.0,3,9,98074,47.6057,-122.04700000000001
20776,699999.0,2,2.0,1460,1085,2.0,0.0,0.0,3,8,98112,47.6205,-122.29899999999999
20777,749950.0,3,2.5,2010,2263,2.0,0.0,0.0,3,8,98122,47.6088,-122.311
20778,674600.0,4,2.5,2610,5140,2.0,0.0,0.0,3,8,98103,47.6951,-122.346
20779,450000.0,2,1.5,960,1000,2.0,0.0,0.0,3,8,98103,47.6489,-122.335
20780,272000.0,3,2.5,1528,7616,2.0,0.0,0.0,3,7,98030,47.3774,-122.186
20781,450000.0,2,1.5,1310,1264,2.0,0.0,0.0,3,8,98106,47.5772,-122.40899999999999
20782,643950.0,3,2.25,1760,2122,3.0,0.0,0.0,3,9,98116,47.5633,-122.385
20783,290000.0,3,2.5,1420,3542,2.0,0.0,0.0,3,8,98133,47.7731,-122.34299999999999
20784,378000.0,3,2.5,1650,2082,3.0,0.0,0.0,3,8,98133,47.7108,-122.33200000000001
20785,728050.0,3,2.5,2320,6775,1.0,0.0,0.0,3,8,98053,47.7158,-122.016
20786,499160.0,4,2.5,2628,11466,2.0,0.0,0.0,3,9,98001,47.2904,-122.264
20787,536000.0,4,2.5,2520,4831,2.0,0.0,0.0,3,8,98072,47.7711,-122.16799999999999
20788,419900.0,5,3.5,2880,5000,2.0,0.0,0.0,3,8,98038,47.3455,-122.023
20789,469000.0,3,2.25,1440,1362,3.0,0.0,0.0,3,7,98117,47.6908,-122.365
20790,374000.0,3,2.5,2185,6042,2.0,0.0,0.0,3,9,98030,47.3573,-122.20200000000001
20791,182568.0,4,1.5,1500,2106,2.0,0.0,0.0,3,7,98108,47.5669,-122.29700000000001
20792,334888.0,3,2.5,1769,7324,2.0,0.0,0.0,3,9,98092,47.3307,-122.18799999999999
20793,799900.0,4,4.0,3650,18223,2.0,0.0,3.0,3,9,98006,47.5442,-122.116
20794,383000.0,4,2.5,2160,6223,2.0,0.0,0.0,3,8,98038,47.3494,-122.042
20795,580000.0,3,2.5,1820,374616,2.0,0.0,0.0,3,7,98014,47.6539,-121.959
20796,351999.0,3,2.5,2370,4200,2.0,0.0,0.0,3,8,98038,47.3706,-122.01700000000001
20797,1330000.0,3,3.0,3180,2758,2.0,0.0,2.0,3,11,98109,47.6377,-122.34200000000001
20798,312000.0,3,2.5,1780,4077,2.0,0.0,0.0,3,8,98038,47.3568,-122.056
20799,674950.0,4,3.5,2650,3127,2.0,0.0,0.0,3,8,98027,47.5381,-122.046
20800,1110000.0,5,2.75,3300,7560,2.0,0.0,0.0,3,10,98052,47.6467,-122.118
20801,415000.0,2,2.5,1160,1219,3.0,0.0,0.0,3,8,98107,47.6543,-122.35799999999999
20802,1250000.0,3,3.0,3460,5353,2.0,0.0,0.0,3,10,98116,47.5858,-122.39299999999999
20803,208800.0,3,2.5,1390,2450,2.0,0.0,0.0,3,7,98118,47.5298,-122.26899999999999
20804,452000.0,2,2.5,1260,1131,3.0,0.0,0.0,3,8,98107,47.6715,-122.384
20805,837000.0,5,2.75,2940,5225,2.0,0.0,0.0,3,8,98052,47.6879,-122.10700000000001
20806,780000.0,5,3.5,3190,4247,2.0,0.0,0.0,3,8,98052,47.7016,-122.103
20807,1490000.0,4,3.5,3930,6120,2.0,0.0,0.0,3,10,98105,47.6646,-122.28
20808,1600000.0,5,3.75,3570,10125,2.0,0.0,0.0,3,10,98040,47.5639,-122.223
20810,530000.0,3,2.75,3400,7200,2.0,0.0,2.0,3,9,98056,47.4878,-122.191
20812,1900000.0,4,2.5,3070,7830,2.0,0.0,2.0,3,11,98144,47.593,-122.291
20814,1750000.0,5,3.25,5790,12739,2.0,0.0,3.0,3,10,98006,47.538000000000004,-122.11399999999999
20815,489950.0,3,2.25,1590,926,3.0,0.0,0.0,3,8,98136,47.5402,-122.387
20816,357500.0,3,3.0,1730,1442,2.0,0.0,0.0,3,8,98106,47.5344,-122.348
20817,329995.0,4,2.5,2303,3680,2.0,0.0,0.0,3,8,98001,47.2599,-122.28299999999999
20818,414000.0,3,2.5,1790,3754,2.0,0.0,0.0,3,8,98065,47.534,-121.84100000000001
20819,533500.0,3,3.5,2490,3517,2.0,0.0,0.0,3,8,98027,47.5341,-122.06700000000001
20820,402395.0,4,2.5,2669,5385,2.0,0.0,0.0,3,9,98092,47.3262,-122.165
20822,1280000.0,6,5.25,6160,27490,2.0,0.0,0.0,3,11,98074,47.6094,-122.023
20824,616950.0,5,3.5,3560,5008,2.0,0.0,0.0,3,8,98106,47.5542,-122.359
20825,1260000.0,4,3.25,4360,6000,2.0,0.0,3.0,3,11,98027,47.5408,-121.994
20826,435000.0,3,2.25,1230,1238,2.0,0.0,0.0,3,8,98199,47.6519,-122.384
20827,925000.0,4,3.25,3640,60086,2.0,0.0,0.0,3,10,98074,47.6328,-122.016
20828,631500.0,2,2.5,1780,2493,3.0,0.0,0.0,3,8,98107,47.6704,-122.35799999999999
20829,399995.0,3,1.5,1140,1069,3.0,0.0,0.0,3,8,98103,47.6907,-122.34200000000001
20830,369950.0,3,2.0,1270,1320,3.0,0.0,0.0,3,8,98103,47.6937,-122.34200000000001
20831,475000.0,5,3.5,2780,3583,2.0,0.0,0.0,3,8,98059,47.4879,-122.152
20832,353000.0,4,2.5,1912,5000,2.0,0.0,0.0,3,8,98001,47.3511,-122.275
20833,329950.0,4,2.5,2300,9690,2.0,0.0,0.0,3,8,98023,47.2793,-122.352
20834,367000.0,3,2.5,2828,4050,2.0,0.0,0.0,3,8,98030,47.382,-122.197
20835,447500.0,4,2.5,2425,9017,2.0,0.0,0.0,3,9,98001,47.3003,-122.26299999999999
20836,595000.0,4,3.25,3730,4560,2.0,0.0,0.0,3,9,98103,47.6725,-122.33
20837,325000.0,1,1.0,730,1942,1.0,0.0,0.0,3,7,98144,47.5943,-122.29899999999999
20838,690000.0,2,2.5,1990,1756,3.0,0.0,0.0,3,9,98102,47.6264,-122.323
20839,329950.0,3,2.5,1300,812,2.0,0.0,0.0,3,8,98144,47.5893,-122.31700000000001
20841,555000.0,5,2.5,2450,5047,2.0,0.0,0.0,3,8,98011,47.7724,-122.16799999999999
20842,427000.0,2,1.5,1440,725,2.0,0.0,0.0,3,8,98126,47.5607,-122.37799999999999
20843,375000.0,3,2.25,1140,1557,3.0,0.0,0.0,3,8,98103,47.6947,-122.34200000000001
20844,499000.0,2,1.5,1110,957,2.0,0.0,0.0,3,8,98119,47.6319,-122.36200000000001
20845,750000.0,3,2.5,2620,43832,2.0,0.0,0.0,3,8,98053,47.655,-122.009
20846,336900.0,3,2.5,1690,1200,2.0,0.0,0.0,3,8,98106,47.5388,-122.367
