,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
14,cherry-street-coffee-house-seattle-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.6121985, 'longitude': -122.3448339}",(206) 441-7176,46085.59505341957,y4oIWr2DirgxQW6hfFrloQ,https://s3-media1.fl.yelpcdn.com/bphoto/b9XZwEFtLW_y0-f6LnsWig/o.jpg,False,"{'address1': '2121 1st Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2121 1st Ave', 'Seattle, WA 98121']}",Cherry Street Coffee House,+12064417176,$,4.0,127,"['delivery', 'pickup']",https://www.yelp.com/biz/cherry-street-coffee-house-seattle-3?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
15,black-gold-coffee-company-black-diamond,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 47.30893, 'longitude': -122.00309}",(360) 469-4454,20602.83657082531,-GWbcjVQAzY8QQefIQOXSg,https://s3-media1.fl.yelpcdn.com/bphoto/1aNNvYmKjxQwQ33zjXhsdw/o.jpg,False,"{'address1': '32616 3rd Ave', 'address2': '', 'address3': None, 'city': 'Black Diamond', 'zip_code': '98010', 'country': 'US', 'state': 'WA', 'display_address': ['32616 3rd Ave', 'Black Diamond, WA 98010']}",Black Gold Coffee Company,+13604694454,$,4.0,17,[],https://www.yelp.com/biz/black-gold-coffee-company-black-diamond?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
16,bobae-coffee-and-tea-woodinville,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 47.7534, 'longitude': -122.15182}",(425) 888-9666,45051.82163336833,XFdVAtULiJN41yedlMkVcQ,https://s3-media2.fl.yelpcdn.com/bphoto/FTcaVfi6K6NeUq_qmXPIKw/o.jpg,False,"{'address1': '14015 NE Woodinville Duvall Rd', 'address2': None, 'address3': '', 'city': 'Woodinville', 'zip_code': '98072', 'country': 'US', 'state': 'WA', 'display_address': ['14015 NE Woodinville Duvall Rd', 'Woodinville, WA 98072']}",Bobae Coffee & Tea,+14258889666,,4.5,195,['delivery'],https://www.yelp.com/biz/bobae-coffee-and-tea-woodinville?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
17,bluebeard-coffee-roasters-tacoma,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.255579406522, 'longitude': -122.46615604529}",(253) 272-5600,54155.65094647932,-9FKVuVjdzPoYrr_rUGOJQ,https://s3-media3.fl.yelpcdn.com/bphoto/BHGtOLVUUL4X60ED4cya3w/o.jpg,False,"{'address1': '2201 6th Ave', 'address2': '', 'address3': '', 'city': 'Tacoma', 'zip_code': '98403', 'country': 'US', 'state': 'WA', 'display_address': ['2201 6th Ave', 'Tacoma, WA 98403']}",Bluebeard Coffee Roasters,+12532725600,$,4.0,227,['delivery'],https://www.yelp.com/biz/bluebeard-coffee-roasters-tacoma?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
18,oasis-tea-zone-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 47.5976518611681, 'longitude': -122.326559026402}",(206) 447-8098,44152.41178566912,M4BjcVhOEjVgeF8EeSjZPQ,https://s3-media3.fl.yelpcdn.com/bphoto/KBoQsS6orUEmjtKh3Vin4A/o.jpg,False,"{'address1': '519 6th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['519 6th Ave S', 'Seattle, WA 98104']}",Oasis Tea Zone,+12064478098,$,3.5,827,['delivery'],https://www.yelp.com/biz/oasis-tea-zone-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
19,gravity-coffee-tacoma-tacoma-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 47.2343151, 'longitude': -122.5031268}",(253) 447-8740,57649.09317515848,aJc_oKSlD6mDdIC3QA-BoA,https://s3-media4.fl.yelpcdn.com/bphoto/1ickuSnD8tV1gCyqmLglwg/o.jpg,False,"{'address1': '4918 Center St', 'address2': None, 'address3': '', 'city': 'Tacoma', 'zip_code': '98409', 'country': 'US', 'state': 'WA', 'display_address': ['4918 Center St', 'Tacoma, WA 98409']}",Gravity Coffee - Tacoma,+12534478740,$,4.5,80,"['delivery', 'pickup']",https://www.yelp.com/biz/gravity-coffee-tacoma-tacoma-4?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
20,adas-technical-books-and-cafe-seattle,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 47.6226405233527, 'longitude': -122.3126743}",(206) 322-1058,44480.111932359134,vPZVBHt5GdYcFrF6_RPaCA,https://s3-media2.fl.yelpcdn.com/bphoto/E9Ykk-JdxHDUkR2q9e6zLg/o.jpg,False,"{'address1': '425 15th Ave E', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['425 15th Ave E', 'Seattle, WA 98112']}",Ada's Technical Books and Cafe,+12063221058,$$,4.5,251,['delivery'],https://www.yelp.com/biz/adas-technical-books-and-cafe-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
21,dutch-bros-coffee-fife,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 47.2427636, 'longitude': -122.357463822483}",(541) 955-4700,47204.77580991837,03cfUHLdSjPE9KA1kAnD7Q,https://s3-media1.fl.yelpcdn.com/bphoto/0bXYSazhiUEuvFxqyeVjcg/o.jpg,False,"{'address1': '5314 Pacific Hwy E', 'address2': '', 'address3': None, 'city': 'Fife', 'zip_code': '98424', 'country': 'US', 'state': 'WA', 'display_address': ['5314 Pacific Hwy E', 'Fife, WA 98424']}",Dutch Bros Coffee,+15419554700,$,4.0,43,['delivery'],https://www.yelp.com/biz/dutch-bros-coffee-fife?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
22,coffee-kitchen-lakewood,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 47.17426, 'longitude': -122.4828}",(253) 588-4191,59104.78674821561,oXqAvnwkfEunSHt76c_tmA,https://s3-media1.fl.yelpcdn.com/bphoto/bgtaSuiec3FCeVt5BrnElA/o.jpg,False,"{'address1': '9115 S Tacoma Way', 'address2': 'Ste 107', 'address3': '', 'city': 'Lakewood', 'zip_code': '98499', 'country': 'US', 'state': 'WA', 'display_address': ['9115 S Tacoma Way', 'Ste 107', 'Lakewood, WA 98499']}",Coffee Kitchen,+12535884191,$,4.5,164,"['delivery', 'pickup']",https://www.yelp.com/biz/coffee-kitchen-lakewood?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
23,kitanda-espresso-and-açai-kirkland-2,"[{'alias': 'acaibowls', 'title': 'Acai Bowls'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 47.71094, 'longitude': -122.17081}",(425) 820-4381,42188.69510330076,I7gHQtMTExPXoKVEVRzfag,https://s3-media4.fl.yelpcdn.com/bphoto/d5KBElVbMGmYKWnXqge1pQ/o.jpg,False,"{'address1': '12700 NE 124th St', 'address2': 'Ste 2', 'address3': '', 'city': 'Kirkland', 'zip_code': '98034', 'country': 'US', 'state': 'WA', 'display_address': ['12700 NE 124th St', 'Ste 2', 'Kirkland, WA 98034']}",Kitanda Espresso & Açai,+14258204381,$,4.0,144,"['delivery', 'pickup']",https://www.yelp.com/biz/kitanda-espresso-and-a%C3%A7ai-kirkland-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
24,7-eleven-kirkland-4,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'propane', 'title': 'Propane'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.6670419543518, 'longitude': -122.19571352005}",(425) 822-0806,40106.559191568536,xfg9ulA_xBvhKRpKB2qN6w,https://s3-media4.fl.yelpcdn.com/bphoto/8ckv8-I_t1P_Cxqq-ORAPw/o.jpg,False,"{'address1': '944 6th S', 'address2': '', 'address3': '', 'city': 'Kirkland', 'zip_code': '98033', 'country': 'US', 'state': 'WA', 'display_address': ['944 6th S', 'Kirkland, WA 98033']}",7-Eleven,+14258220806,$,3.5,5,"['delivery', 'pickup']",https://www.yelp.com/biz/7-eleven-kirkland-4?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
25,java-java-coffee-company-maple-valley,"[{'alias': 'wholesalers', 'title': 'Wholesalers'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 47.3928108215332, 'longitude': -122.042327880859}",(425) 432-2184,19090.583840610063,t-Zs5GOELBheWDRdvvasOQ,https://s3-media2.fl.yelpcdn.com/bphoto/kBVLlvFRY2Zvl-HUxDnQ6w/o.jpg,False,"{'address1': '23130 224th Pl SE', 'address2': 'Ste 101', 'address3': None, 'city': 'Maple Valley', 'zip_code': '98038', 'country': 'US', 'state': 'WA', 'display_address': ['23130 224th Pl SE', 'Ste 101', 'Maple Valley, WA 98038']}",Java Java Coffee Company,+14254322184,$,4.5,8,['delivery'],https://www.yelp.com/biz/java-java-coffee-company-maple-valley?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
26,kringles-bakery-redmond,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]","{'latitude': 47.6723866122324, 'longitude': -122.116946105488}",(425) 558-3688,36320.34317440067,SifneJNSYMwFtUiK1Xpmxg,https://s3-media4.fl.yelpcdn.com/bphoto/cQ8DJ3_AxcECqgluYFkE-w/o.jpg,False,"{'address1': '16727 Redmond Way', 'address2': '', 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['16727 Redmond Way', 'Redmond, WA 98052']}",Kringles Bakery,+14255583688,$,4.5,146,"['delivery', 'pickup']",https://www.yelp.com/biz/kringles-bakery-redmond?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
27,diva-espresso-seattle-11,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.686823, 'longitude': -122.355108}",(206) 781-1213,50920.70260009151,R43n1rv8LFu0uIrXh_1A-A,https://s3-media2.fl.yelpcdn.com/bphoto/ER6hd233p_Uo-yRxybwhaw/o.jpg,False,"{'address1': '7916 Greenwood Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['7916 Greenwood Ave N', 'Seattle, WA 98103']}",Diva Espresso,+12067811213,$,4.0,137,['delivery'],https://www.yelp.com/biz/diva-espresso-seattle-11?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
28,urban-coffee-house-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.612571, 'longitude': -122.338733}",(206) 420-0222,45693.553592980985,S6FPhrDtPcFwwPRthxQyAw,https://s3-media2.fl.yelpcdn.com/bphoto/IV2-HMtmGAVeQ_RlGBO1tw/o.jpg,False,"{'address1': '1900 4th Ave', 'address2': '', 'address3': 'Urban Yoga Spa', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1900 4th Ave', 'Urban Yoga Spa', 'Seattle, WA 98101']}",Urban Coffee House,+12064200222,$$,4.0,41,['delivery'],https://www.yelp.com/biz/urban-coffee-house-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
29,ugly-mug-café-and-coffee-roasters-seattle-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.64827, 'longitude': -122.37803}",(206) 466-1015,50143.8201063704,IfVnVOjPhK0lMc7sPnMIlA,https://s3-media4.fl.yelpcdn.com/bphoto/E0dBJ6MNWCskXeY7fc119w/o.jpg,False,"{'address1': '1607 W Dravus St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98119', 'country': 'US', 'state': 'WA', 'display_address': ['1607 W Dravus St', 'Seattle, WA 98119']}",Ugly Mug Café & Coffee Roasters,+12064661015,$,4.5,35,['delivery'],https://www.yelp.com/biz/ugly-mug-caf%C3%A9-and-coffee-roasters-seattle-6?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
30,pnw-coffee-co-algona,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 47.279502, 'longitude': -122.259889}",(253) 833-8072,38800.75116100918,oHDrjXb0AbgdoG3BOqV5HA,https://s3-media2.fl.yelpcdn.com/bphoto/fRvqnKNkw5qmJsheb_Tpxg/o.jpg,False,"{'address1': '35739 W Valley Hwy', 'address2': None, 'address3': '', 'city': 'Algona', 'zip_code': '98001', 'country': 'US', 'state': 'WA', 'display_address': ['35739 W Valley Hwy', 'Algona, WA 98001']}",PNW Coffee Co,+12538338072,$,5.0,24,"['delivery', 'pickup']",https://www.yelp.com/biz/pnw-coffee-co-algona?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
31,cherry-street-coffee-house-seattle-14,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.61553, 'longitude': -122.32715}",(206) 859-2777,45066.71532511256,8IJqUrb4yy2WVfvDq2DFrw,https://s3-media1.fl.yelpcdn.com/bphoto/-L8TFkXc4qylhvhNmphKpw/o.jpg,False,"{'address1': '320 E Pine St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['320 E Pine St', 'Seattle, WA 98122']}",Cherry Street Coffee House,+12068592777,$,4.5,57,['delivery'],https://www.yelp.com/biz/cherry-street-coffee-house-seattle-14?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
32,there-ya-go-espresso-maple-valley,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.392224, 'longitude': -122.045614}",(425) 413-0927,19335.145292508536,63zP9NwjJhfuzO7LX3PFKQ,https://s3-media2.fl.yelpcdn.com/bphoto/UFCQz0o9SeOjmrrPCoMLWQ/o.jpg,False,"{'address1': '23324 Maple Valley Black Diamond Rd SE', 'address2': None, 'address3': None, 'city': 'Maple Valley', 'zip_code': '98038', 'country': 'US', 'state': 'WA', 'display_address': ['23324 Maple Valley Black Diamond Rd SE', 'Maple Valley, WA 98038']}",There Ya Go Espresso,+14254130927,$$,4.0,17,[],https://www.yelp.com/biz/there-ya-go-espresso-maple-valley?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
33,rila-bakery-and-cafe-lynnwood,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.8210983276367, 'longitude': -122.336502075195}",(425) 967-6094,59603.98212364825,SHDYuydDiEFYh3CicKRliA,https://s3-media2.fl.yelpcdn.com/bphoto/T-c1XUxPamFQLB5o7tMLdQ/o.jpg,False,"{'address1': '7600 196th St SW', 'address2': 'Ste 500', 'address3': None, 'city': 'Lynnwood', 'zip_code': '98036', 'country': 'US', 'state': 'WA', 'display_address': ['7600 196th St SW', 'Ste 500', 'Lynnwood, WA 98036']}",Rila Bakery & Cafe,+14259676094,$,4.5,217,"['delivery', 'pickup']",https://www.yelp.com/biz/rila-bakery-and-cafe-lynnwood?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
34,gold-bean-espresso-seatac,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 47.412828, 'longitude': -122.298012}",(206) 939-2045,37928.68624248153,0ZriPAt2tl-M5hwehbtRxw,https://s3-media2.fl.yelpcdn.com/bphoto/tHveNabblD6Gg4OtJ_jvBA/o.jpg,False,"{'address1': '21031 International Blvd', 'address2': None, 'address3': '', 'city': 'Seatac', 'zip_code': '98198', 'country': 'US', 'state': 'WA', 'display_address': ['21031 International Blvd', 'Seatac, WA 98198']}",Gold Bean Espresso,+12069392045,$,4.0,20,['delivery'],https://www.yelp.com/biz/gold-bean-espresso-seatac?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
35,bark-espresso-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.7113, 'longitude': -122.31813}",(206) 364-0185,50306.48866342041,CaSbbJsjSeBrAC5t-jN-AA,https://s3-media2.fl.yelpcdn.com/bphoto/VQO7Oq8lIGsX87rL9_kPVQ/o.jpg,False,"{'address1': '11335 Roosevelt Way NE', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['11335 Roosevelt Way NE', 'Seattle, WA 98125']}",Bark! Espresso,+12063640185,$,4.0,88,['delivery'],https://www.yelp.com/biz/bark-espresso-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
36,c-and-p-coffee-company-seattle,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.55168, 'longitude': -122.38667}",(206) 933-3125,46545.8476789656,J2ndikPv-NSpE7LE8QaIBQ,https://s3-media2.fl.yelpcdn.com/bphoto/3IoPKAqgvLdWzReTH9tfrQ/o.jpg,False,"{'address1': '5612 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98136', 'country': 'US', 'state': 'WA', 'display_address': ['5612 California Ave SW', 'Seattle, WA 98136']}",C & P Coffee Company,+12069333125,$,4.5,188,['delivery'],https://www.yelp.com/biz/c-and-p-coffee-company-seattle?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
37,mcdonalds-north-bend-2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.4883095989003, 'longitude': -121.794102340937}",(425) 888-1487,6611.457953534499,jD-CuFlbt_1RCDYUHYGdIw,https://s3-media3.fl.yelpcdn.com/bphoto/whgP9sEOME4ovqWaeUYPyQ/o.jpg,False,"{'address1': '735 Mount Si Blvd', 'address2': None, 'address3': None, 'city': 'North Bend', 'zip_code': '98045', 'country': 'US', 'state': 'WA', 'display_address': ['735 Mount Si Blvd', 'North Bend, WA 98045']}",McDonald's,+14258881487,$,1.5,95,[],https://www.yelp.com/biz/mcdonalds-north-bend-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
38,cherry-street-coffee-house-seattle-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 47.6181984151331, 'longitude': -122.346957921982}",(206) 812-1298,46524.64587312578,DnbzrDtrqEoAIyYZETo4gw,https://s3-media3.fl.yelpcdn.com/bphoto/jHlb7jZQoOc8ypzJOIKpnQ/o.jpg,False,"{'address1': '2621 5th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2621 5th Ave', 'Seattle, WA 98121']}",Cherry Street Coffee House,+12068121298,$,4.0,157,['delivery'],https://www.yelp.com/biz/cherry-street-coffee-house-seattle-6?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
39,big-foot-java-kent-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.4118730872116, 'longitude': -122.227904644815}",(253) 395-3339,32639.76136054984,Rq5DJpdv2fzpUK6rvnkakA,https://s3-media4.fl.yelpcdn.com/bphoto/-KoPqGp7xTRJU1gXnSnYRw/o.jpg,False,"{'address1': '21116 84th Ave S', 'address2': '', 'address3': '', 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['21116 84th Ave S', 'Kent, WA 98032']}",Big Foot Java,+12533953339,$,4.5,11,['delivery'],https://www.yelp.com/biz/big-foot-java-kent-2?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
40,village-coffee-maple-valley,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 47.38952, 'longitude': -122.04594}",(425) 432-4675,19424.333763789353,6hbdgr-Dm2Tm5OvYzHgqRQ,https://s3-media1.fl.yelpcdn.com/bphoto/xdlfSyUqkUV9hSVbkIURbQ/o.jpg,False,"{'address1': '23630 Witte Rd SE', 'address2': None, 'address3': None, 'city': 'Maple Valley', 'zip_code': '98038', 'country': 'US', 'state': 'WA', 'display_address': ['23630 Witte Rd SE', 'Maple Valley, WA 98038']}",Village Coffee,+14254324675,$,4.5,14,['delivery'],https://www.yelp.com/biz/village-coffee-maple-valley?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
41,star-coffee-restaurant-seatac,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 47.45944, 'longitude': -122.29257}",(206) 695-2751,37608.63391773828,3SSQSDntDBGDV42vpQp5dQ,https://s3-media2.fl.yelpcdn.com/bphoto/u13TUMjJOqj0ZCD56ZMEEw/o.jpg,False,"{'address1': '16005 International Blvd', 'address2': None, 'address3': '', 'city': 'Seatac', 'zip_code': '98188', 'country': 'US', 'state': 'WA', 'display_address': ['16005 International Blvd', 'Seatac, WA 98188']}",Star Coffee Restaurant,+12066952751,$$,4.0,82,['delivery'],https://www.yelp.com/biz/star-coffee-restaurant-seatac?adjust_creative=n_yvLk2fTavZ9dVQvaNbMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n_yvLk2fTavZ9dVQvaNbMg
